Month,Domain,Metric,Region,Provider_Code,Provider_Name,Numerator,Denominator,%_Value,Rank,Rank_Region,Region_Size,Data_Date_Used,Notes_Flags
06/01/2025,RTT,52+ Weeks,North West,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,49,5111,0.0096,26,3,21,06/01/2025,
06/01/2025,RTT,52+ Weeks,North West,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,375,18292,0.0205,57,5,21,06/01/2025,
06/01/2025,RTT,52+ Weeks,North West,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,2034,39213,0.0519,128,20,21,06/01/2025,
06/01/2025,RTT,52+ Weeks,North West,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2839,68055,0.0417,115,17,21,06/01/2025,
06/01/2025,RTT,52+ Weeks,North West,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,582,16290,0.0357,105,12,21,06/01/2025,
06/01/2025,RTT,52+ Weeks,North West,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,127,14248,0.0089,23,2,21,06/01/2025,
06/01/2025,RTT,52+ Weeks,North West,RJN,EAST CHESHIRE NHS TRUST,376,14121,0.0266,76,7,21,06/01/2025,
06/01/2025,RTT,52+ Weeks,North West,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,2837,34246,0.0828,131,21,21,06/01/2025,
06/01/2025,RTT,52+ Weeks,North West,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,5037,136427,0.0369,109,13,21,06/01/2025,
06/01/2025,RTT,52+ Weeks,North West,RMC,BOLTON NHS FOUNDATION TRUST,1154,37252,0.031,92,10,21,06/01/2025,
06/01/2025,RTT,52+ Weeks,North West,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,0,17017,0,1,1,21,06/01/2025,
06/01/2025,RTT,52+ Weeks,North West,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1821,49368,0.0369,109,13,21,06/01/2025,
06/01/2025,RTT,52+ Weeks,North West,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,560,35035,0.016,41,4,21,06/01/2025,
06/01/2025,RTT,52+ Weeks,North West,RWJ,STOCKPORT NHS FOUNDATION TRUST,993,34356,0.0289,86,9,21,06/01/2025,
06/01/2025,RTT,52+ Weeks,North West,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,1635,32542,0.0502,124,19,21,06/01/2025,
06/01/2025,RTT,52+ Weeks,North West,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,1730,37267,0.0464,120,18,21,06/01/2025,
06/01/2025,RTT,52+ Weeks,North West,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,2068,63253,0.0327,96,11,21,06/01/2025,
06/01/2025,RTT,52+ Weeks,North West,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,2210,58187,0.038,111,15,21,06/01/2025,
06/01/2025,RTT,52+ Weeks,South East,R1F,ISLE OF WIGHT NHS TRUST,59,13948,0.0042,13,3,18,06/01/2025,
06/01/2025,RTT,52+ Weeks,South East,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,1521,30202,0.0504,125,17,18,06/01/2025,
06/01/2025,RTT,52+ Weeks,South East,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,2657,74184,0.0358,106,14,18,06/01/2025,
06/01/2025,RTT,52+ Weeks,South East,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,1423,62639,0.0227,63,8,18,06/01/2025,
06/01/2025,RTT,52+ Weeks,South East,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,2336,59029,0.0396,112,15,18,06/01/2025,
06/01/2025,RTT,52+ Weeks,South East,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,32,36524,0.0009,8,2,18,06/01/2025,
06/01/2025,RTT,52+ Weeks,South East,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,1661,50346,0.033,98,13,18,06/01/2025,
06/01/2025,RTT,52+ Weeks,South East,RN7,DARTFORD AND GRAVESHAM NHS TRUST,957,32577,0.0294,90,11,18,06/01/2025,
06/01/2025,RTT,52+ Weeks,South East,RPA,MEDWAY NHS FOUNDATION TRUST,1735,39993,0.0434,117,16,18,06/01/2025,
06/01/2025,RTT,52+ Weeks,South East,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,388,17869,0.0217,59,7,18,06/01/2025,
06/01/2025,RTT,52+ Weeks,South East,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2847,86825,0.0328,97,12,18,06/01/2025,
06/01/2025,RTT,52+ Weeks,South East,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,863,55342,0.0156,40,5,18,06/01/2025,
06/01/2025,RTT,52+ Weeks,South East,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,958,52412,0.0183,49,6,18,06/01/2025,
06/01/2025,RTT,52+ Weeks,South East,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,2222,80689,0.0275,80,10,18,06/01/2025,
06/01/2025,RTT,52+ Weeks,South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,47980,0,1,1,18,06/01/2025,
06/01/2025,RTT,52+ Weeks,South East,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,864,61539,0.014,36,4,18,06/01/2025,
06/01/2025,RTT,52+ Weeks,South East,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,1241,49406,0.0251,70,9,18,06/01/2025,
06/01/2025,RTT,52+ Weeks,South East,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,5860,113122,0.0518,127,18,18,06/01/2025,
06/01/2025,RTT,52+ Weeks,South West,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,2097,62683,0.0335,99,12,13,06/01/2025,
06/01/2025,RTT,52+ Weeks,South West,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,759,55123,0.0138,35,5,13,06/01/2025,
06/01/2025,RTT,52+ Weeks,South West,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,677,33261,0.0204,56,8,13,06/01/2025,
06/01/2025,RTT,52+ Weeks,South West,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,377,22411,0.0168,42,6,13,06/01/2025,
06/01/2025,RTT,52+ Weeks,South West,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1016,41848,0.0243,68,9,13,06/01/2025,
06/01/2025,RTT,52+ Weeks,South West,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,409,40614,0.0101,30,4,13,06/01/2025,
06/01/2025,RTT,52+ Weeks,South West,RH5,SOMERSET NHS FOUNDATION TRUST,1587,57390,0.0277,81,10,13,06/01/2025,
06/01/2025,RTT,52+ Weeks,South West,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,2309,73740,0.0313,94,11,13,06/01/2025,
06/01/2025,RTT,52+ Weeks,South West,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,1720,48276,0.0356,104,13,13,06/01/2025,
06/01/2025,RTT,52+ Weeks,South West,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,679,38213,0.0178,48,7,13,06/01/2025,
06/01/2025,RTT,52+ Weeks,South West,RNZ,SALISBURY NHS FOUNDATION TRUST,224,29121,0.0077,19,3,13,06/01/2025,
06/01/2025,RTT,52+ Weeks,South West,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,46,60281,0.0008,7,1,13,06/01/2025,
06/01/2025,RTT,52+ Weeks,South West,RVJ,NORTH BRISTOL NHS TRUST,156,43915,0.0036,12,2,13,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,East,RC9,Bedfordshire Hospitals NHS Foundation Trust,5462,17887,0.305,123,8,16,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,East,RGT,Cambridge University Hospitals NHS Foundation Trust,707,10520,0.067,35,1,16,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,East,RYV,Cambridgeshire Community Services NHS Trust,1457,1958,0.744,152,15,16,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,East,RWH,East and North Hertfordshire NHS Trust,12157,22726,0.535,146,13,16,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,East,RDE,East Suffolk and North Essex NHS Foundation Trust,976,14119,0.069,36,2,16,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,East,RY4,Hertfordshire Community NHS Trust,943,1227,0.769,154,16,16,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,East,RGP,James Paget University Hospitals NHS Foundation Trust,2410,7513,0.321,126,9,16,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,East,RAJ,Mid and South Essex NHS Foundation Trust,7598,25420,0.299,121,7,16,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,East,RD8,Milton Keynes University Hospital NHS Foundation Trust,2009,7684,0.261,108,6,16,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,East,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,4204,16219,0.259,107,5,16,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,East,RGN,North West Anglia NHS Foundation Trust,7288,19194,0.38,133,11,16,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,East,RGM,Royal Papworth Hospital NHS Foundation Trust,158,1690,0.093,42,3,16,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,East,RQW,The Princess Alexandra Hospital NHS Trust,3730,11056,0.337,128,10,16,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,East,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",3794,8378,0.453,143,12,16,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,East,RWG,West Hertfordshire Teaching Hospitals NHS Trust,2247,15654,0.144,65,4,16,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,East,RGR,West Suffolk NHS Foundation Trust,6492,11723,0.554,147,14,16,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",435,10140,0.043,30,4,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,R1H,Barts Health NHS Trust,5940,31199,0.19,85,14,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RV3,Central and North West London NHS Foundation Trust,29,82,0.354,131,21,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,2169,11812,0.184,82,13,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RJ6,Croydon Health Services NHS Trust,3659,16278,0.225,96,17,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RVR,Epsom and St Helier University Hospitals NHS Trust,1689,13011,0.13,58,9,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,493,2464,0.2,89,15,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,5097,19469,0.262,110,18,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RQX,Homerton Healthcare NHS Foundation Trust,574,9614,0.06,34,6,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RYJ,Imperial College Healthcare NHS Trust,3560,20632,0.173,79,12,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RJZ,King's College Hospital NHS Foundation Trust,16120,32600,0.494,145,22,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RAX,Kingston and Richmond NHS Foundation Trust,1569,9156,0.171,77,11,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RJ2,Lewisham and Greenwich NHS Trust,2372,15234,0.156,69,10,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,R1K,London North West University Healthcare NHS Trust,6458,24055,0.268,115,19,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RP6,Moorfields Eye Hospital NHS Foundation Trust,0,122,0,1,1,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RAT,North East London NHS Foundation Trust,322,577,0.558,148,23,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RPG,Oxleas NHS Foundation Trust,166,208,0.798,155,25,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RAL,Royal Free London NHS Foundation Trust,5819,28386,0.205,90,16,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RAN,Royal National Orthopaedic Hospital NHS Trust,12,1551,0.008,11,2,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RJ7,St George's University Hospitals NHS Foundation Trust,632,11786,0.054,31,5,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,3175,11635,0.273,117,20,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RPY,The Royal Marsden NHS Foundation Trust,14,856,0.016,16,3,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RRV,University College London Hospitals NHS Foundation Trust,1139,12800,0.089,38,7,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RKL,West London NHS Trust,268,464,0.578,149,24,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,London,RKE,Whittington Health NHS Trust,822,7816,0.105,47,8,25,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RQ3,Birmingham Women's and Children's NHS Foundation Trust,1196,3763,0.318,124,23,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RFS,Chesterfield Royal Hospital NHS Foundation Trust,3887,9808,0.396,136,25,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RYG,Coventry and Warwickshire Partnership NHS Trust,0,145,0,1,1,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RLT,George Eliot Hospital NHS Trust,119,2931,0.041,27,5,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RNQ,Kettering General Hospital NHS Foundation Trust,2569,10664,0.241,104,18,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RT5,Leicestershire Partnership NHS Trust,877,1210,0.725,151,27,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RRE,Midlands Partnership University NHS Foundation Trust,158,684,0.231,99,15,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RNS,Northampton General Hospital NHS Trust,2341,11139,0.21,92,13,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RX1,Nottingham University Hospitals NHS Trust,4187,16790,0.249,105,19,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RXK,Sandwell and West Birmingham Hospitals NHS Trust,4968,19056,0.261,108,20,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RK5,Sherwood Forest Hospitals NHS Foundation Trust,1033,8730,0.118,52,9,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,R1D,Shropshire Community Health NHS Trust,2,380,0.005,7,3,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RJC,South Warwickshire University NHS Foundation Trust,222,8446,0.026,21,4,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RNA,The Dudley Group NHS Foundation Trust,1044,8068,0.129,57,10,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RL1,The Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,111,1209,0.092,41,8,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RRJ,The Royal Orthopaedic Hospital NHS Foundation Trust,1,1022,0.001,5,2,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RL4,The Royal Wolverhampton NHS Trust,436,10508,0.041,27,5,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RXW,The Shrewsbury and Telford Hospital NHS Trust,1891,10691,0.177,81,11,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RWD,United Lincolnshire Teaching Hospitals NHS Trust,4698,19543,0.24,103,17,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,16857,43768,0.385,135,24,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RKB,University Hospitals Coventry and Warwickshire NHS Trust,1126,16118,0.07,37,7,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,5542,23481,0.236,101,16,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RWE,University Hospitals of Leicester NHS Trust,6193,27297,0.227,97,14,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RJE,University Hospitals of North Midlands NHS Trust,10887,25742,0.423,140,26,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RBK,Walsall Healthcare NHS Trust,2722,10277,0.265,112,22,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,2729,13036,0.209,91,12,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,Midlands,RLQ,Wye Valley NHS Trust,1720,6549,0.263,111,21,27,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RCF,Airedale NHS Foundation Trust,22,4069,0.005,7,2,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RFF,Barnsley Hospital NHS Foundation Trust,243,4311,0.056,32,7,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RAE,Bradford Teaching Hospitals NHS Foundation Trust,2462,9195,0.268,115,19,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RWY,Calderdale and Huddersfield NHS Foundation Trust,1371,11355,0.121,54,9,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RXP,County Durham and Darlington NHS Foundation Trust,1839,15558,0.118,52,8,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,2401,12122,0.198,88,15,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RR7,Gateshead Health NHS Foundation Trust,1477,6519,0.227,97,16,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RCD,Harrogate and District NHS Foundation Trust,2705,6480,0.417,139,23,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RWA,Hull University Teaching Hospitals NHS Trust,4228,16441,0.257,106,18,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RY6,Leeds Community Healthcare NHS Trust,1,122,0.008,11,4,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RR8,Leeds Teaching Hospitals NHS Trust,3189,19634,0.162,73,14,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RXF,Mid Yorkshire Teaching NHS Trust,190,11991,0.016,16,5,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RNN,North Cumbria Integrated Care NHS Foundation Trust,1512,10792,0.14,63,11,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RVW,North Tees and Hartlepool NHS Foundation Trust,172,4076,0.042,29,6,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,7999,23825,0.336,127,21,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RTF,Northumbria Healthcare NHS Foundation Trust,53,12758,0.004,6,1,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RCU,Sheffield Children's NHS Foundation Trust,406,1738,0.234,100,17,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,5609,20581,0.273,117,20,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RTR,South Tees Hospitals NHS Foundation Trust,1671,10776,0.155,68,13,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,R0B,South Tyneside and Sunderland NHS Foundation Trust,1436,10736,0.134,62,10,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RXG,South West Yorkshire Partnership NHS Foundation Trust,168,278,0.604,150,24,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,2090,14739,0.142,64,12,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RFR,The Rotherham NHS Foundation Trust,34,5561,0.006,9,3,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North East,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,5027,13966,0.36,132,22,24,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RBS,Alder Hey Children's NHS Foundation Trust,15,504,0.03,24,8,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,1057,4994,0.212,93,21,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RMC,Bolton NHS Foundation Trust,638,4313,0.148,67,17,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RY2,Bridgewater Community Healthcare NHS Foundation Trust,98,242,0.405,138,26,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,1309,7115,0.184,82,19,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RJN,East Cheshire NHS Trust,537,3706,0.145,66,16,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RXR,East Lancashire Hospitals NHS Trust,182,11458,0.016,16,5,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RW5,Lancashire & South Cumbria NHS Foundation Trust,116,365,0.318,124,24,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,5874,14852,0.396,136,25,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RBQ,Liverpool Heart and Chest Hospital NHS Foundation Trust,21,2411,0.009,13,4,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,REM,Liverpool University Hospitals NHS Foundation Trust,985,16556,0.059,33,10,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,REP,Liverpool Women's NHS Foundation Trust,74,656,0.113,49,12,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,R0A,Manchester University NHS Foundation Trust,4192,31636,0.133,61,15,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RBN,Mersey and West Lancashire Teaching Hospitals NHS Trust,2065,15766,0.131,60,14,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,1841,9384,0.196,87,20,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RM3,Northern Care Alliance NHS Foundation Trust,2404,19483,0.123,56,13,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RWJ,Stockport NHS Foundation Trust,1765,8005,0.22,95,22,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,86,3324,0.026,21,7,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RBV,The Christie NHS Foundation Trust,32,1546,0.021,20,6,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,0,184,0,1,1,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RET,The Walton Centre NHS Foundation Trust,9,1310,0.007,10,3,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,1601,9320,0.172,78,18,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,261,6861,0.038,26,9,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RY7,Wirral Community Health and Care NHS Foundation Trust,0,263,0,1,1,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RBL,Wirral University Teaching Hospital NHS Foundation Trust,906,10003,0.091,39,11,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,North West,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",4091,13484,0.303,122,23,26,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,1043,9091,0.115,51,9,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RWX,Berkshire Healthcare NHS Foundation Trust,3,316,0.009,13,1,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RXQ,Buckinghamshire Healthcare NHS Trust,2052,8613,0.238,102,17,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RN7,Dartford and Gravesham NHS Trust,225,8331,0.027,23,3,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RVV,East Kent Hospitals University NHS Foundation Trust,3596,19457,0.185,84,15,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RXC,East Sussex Healthcare NHS Trust,1864,11308,0.165,74,13,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RDU,Frimley Health NHS Foundation Trust,1642,17510,0.094,43,5,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,64,3376,0.019,19,2,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RN5,Hampshire Hospitals NHS Foundation Trust,5743,16280,0.353,130,19,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,R1F,Isle of Wight NHS Trust,1974,5189,0.38,133,20,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RYY,Kent Community Health NHS Foundation Trust,103,588,0.175,80,14,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RWF,Maidstone and Tunbridge Wells NHS Trust,980,8564,0.114,50,8,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RPA,Medway NHS Foundation Trust,943,7252,0.13,58,11,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RTH,Oxford University Hospitals NHS Foundation Trust,4565,23962,0.191,86,16,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RHU,Portsmouth Hospitals University NHS Trust,6771,14158,0.478,144,22,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RPC,Queen Victoria Hospital NHS Foundation Trust,855,3213,0.266,114,18,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RHW,Royal Berkshire NHS Foundation Trust,873,8470,0.103,46,7,22,06/01/2025,
