Quarter,Domain,Metric,Region,Provider Code,Provider Name,Numerator,Denominator,% Value,Rank,Months Covered,Covered Months,Missing Months,Is Complete
Q2 (2025/26),A&E,>12 hours,North East,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,1680,48695,3.50%,25,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,East,RC9,Bedfordshire Hospitals NHS Foundation Trust,1795,50090,3.60%,26,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South West,RH8,Royal Devon University Healthcare NHS Foundation Trust,1780,43825,4.10%,27,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North West,R0A,Manchester University NHS Foundation Trust,4170,98235,4.20%,28,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,East,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,1615,38705,4.20%,28,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South West,R0D,University Hospitals Dorset NHS Foundation Trust,2065,48875,4.20%,28,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North East,RTR,South Tees Hospitals NHS Foundation Trust,945,21690,4.40%,31,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North East,RCF,Airedale NHS Foundation Trust,970,20030,4.80%,32,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,1810,36400,5.00%,33,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RK5,Sherwood Forest Hospitals NHS Foundation Trust,1560,31220,5.00%,33,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,East,RD8,Milton Keynes University Hospital NHS Foundation Trust,1405,26735,5.30%,35,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,1235,22345,5.50%,36,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RXK,Sandwell and West Birmingham Hospitals NHS Trust,2285,41710,5.50%,36,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RBK,Walsall Healthcare NHS Trust,1545,28240,5.50%,36,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RFS,Chesterfield Royal Hospital NHS Foundation Trust,1310,21990,6.00%,39,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North East,RR8,Leeds Teaching Hospitals NHS Trust,3470,58000,6.00%,39,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,East,RGR,West Suffolk NHS Foundation Trust,1450,24220,6.00%,39,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North East,RXF,Mid Yorkshire Hospitals NHS Trust,3075,50165,6.10%,42,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,East,RWG,West Hertfordshire Hospitals Teaching NHS Trust,1500,24085,6.20%,43,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South East,RN7,Dartford and Gravesham NHS Trust,2070,33100,6.30%,44,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South West,RVJ,North Bristol NHS Trust,1830,27845,6.60%,45,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North East,RAE,Bradford Teaching Hospitals NHS Foundation Trust,1825,27285,6.70%,46,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South East,RWF,Maidstone and Tunbridge Wells NHS Trust,3445,50485,6.80%,47,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North East,RXP,County Durham and Darlington NHS Foundation Trust,1955,28265,6.90%,48,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South West,RNZ,Salisbury NHS Foundation Trust,1030,14935,6.90%,48,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,London,RYJ,Imperial College Healthcare NHS Trust,3405,48525,7.00%,50,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,East,RAJ,Mid and South Essex NHS Foundation Trust,7200,102895,7.00%,50,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,East,RWH,East and North Hertfordshire NHS Trust,1210,17070,7.10%,52,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South East,RXC,East Sussex Healthcare NHS Trust,2350,32925,7.10%,52,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,East,RGP,James Paget University Hospitals NHS Foundation Trust,1635,22880,7.10%,52,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North East,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,2560,36265,7.10%,52,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South East,RXQ,Buckinghamshire Healthcare NHS Trust,2385,32255,7.40%,56,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South West,RA9,Torbay and South Devon NHS Foundation Trust,1625,22030,7.40%,56,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,1260,16495,7.60%,58,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North West,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,2190,28210,7.80%,59,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South East,RDU,Frimley Health NHS Foundation Trust,5850,72510,8.10%,60,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,London,RKE,Whittington Health NHS Trust,1655,20140,8.20%,61,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South West,RD1,Royal United Hospitals Bath NHS Foundation Trust,2235,26375,8.50%,62,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South West,RBD,Dorset County Hospital NHS Foundation Trust,1405,16375,8.60%,63,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South East,R1F,Isle of Wight NHS Trust,1495,17305,8.60%,63,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North East,RNN,North Cumbria Integrated Care NHS Foundation Trust,2370,27185,8.70%,65,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RNA,The Dudley Group NHS Foundation Trust,2695,29800,9.00%,66,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South East,RYR,University Hospitals Sussex NHS Foundation Trust,6225,68390,9.10%,67,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South West,RTE,Gloucestershire Hospitals NHS Foundation Trust,3915,41890,9.30%,68,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North West,RM3,Northern Care Alliance NHS Foundation Trust,8685,90140,9.60%,69,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North West,RMC,Bolton NHS Foundation Trust,2355,23940,9.80%,70,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RL4,The Royal Wolverhampton NHS Trust,2665,27090,9.80%,70,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,East,RGT,Cambridge University Hospitals NHS Foundation Trust,3340,32930,10.10%,72,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RKB,University Hospitals Coventry and Warwickshire NHS Trust,4185,41485,10.10%,72,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RWE,University Hospitals of Leicester NHS Trust,7090,69755,10.20%,74,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South West,REF,Royal Cornwall Hospitals NHS Trust,2225,21585,10.30%,75,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,East,RQW,The Princess Alexandra Hospital NHS Trust,3060,29725,10.30%,75,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North West,RWJ,Stockport NHS Foundation Trust,2585,24925,10.40%,77,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RNQ,Kettering General Hospital NHS Foundation Trust,3245,30430,10.70%,78,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,East,RGN,North West Anglia NHS Foundation Trust,5135,47130,10.90%,79,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,London,RJZ,King's College Hospital NHS Foundation Trust,3415,30680,11.10%,80,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,7600,68480,11.10%,80,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RLQ,Wye Valley NHS Trust,2045,18275,11.20%,82,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,London,R1K,London North West University Healthcare NHS Trust,5630,49910,11.30%,83,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,London,RJ7,St George's University Hospitals NHS Foundation Trust,2955,25900,11.40%,84,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,London,RJ6,Croydon Health Services NHS Trust,4385,37875,11.60%,85,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,East,RDE,East Suffolk and North Essex NHS Foundation Trust,4970,42890,11.60%,85,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South East,RPA,Medway NHS Foundation Trust,3530,30185,11.70%,87,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,3110,26550,11.70%,87,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North East,RWA,Hull University Teaching Hospitals NHS Trust,3635,30875,11.80%,89,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South West,RN3,Great Western Hospitals NHS Foundation Trust,2110,17570,12.00%,90,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RX1,Nottingham University Hospitals NHS Trust,6710,54975,12.20%,91,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,London,RJ2,Lewisham and Greenwich NHS Trust,5540,44580,12.40%,92,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RJE,University Hospitals of North Midlands NHS Trust,5805,46390,12.50%,93,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RLT,George Eliot Hospital NHS Trust,2550,20080,12.70%,94,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South East,RTP,Surrey and Sussex Healthcare NHS Trust,2635,20660,12.80%,95,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North East,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,2840,21800,13.00%,96,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,London,RAL,Royal Free London NHS Foundation Trust,10295,77385,13.30%,97,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,London,R1H,Barts Health NHS Trust,10245,76315,13.40%,98,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RNS,Northampton General Hospital NHS Trust,5145,37855,13.60%,99,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South East,RHU,Portsmouth Hospitals University National Health Service Trust,5480,40285,13.60%,99,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RWD,United Lincolnshire Hospitals NHS Trust,5975,43970,13.60%,99,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,14240,104835,13.60%,99,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South West,RK9,University Hospitals Plymouth NHS Trust,3870,27650,14.00%,103,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South East,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,3010,21305,14.10%,104,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North West,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,5150,36615,14.10%,104,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North West,REM,Liverpool University Hospitals NHS Foundation Trust,7815,55275,14.10%,104,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North East,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,4065,28120,14.50%,107,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North West,RXR,East Lancashire Hospitals NHS Trust,6030,40975,14.70%,108,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,London,RVR,Epsom and St Helier University Hospitals NHS Trust,4940,33360,14.80%,109,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",6510,43750,14.90%,110,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,6280,42085,14.90%,110,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,London,RAX,Kingston Hospital NHS Foundation Trust,3220,20265,15.90%,112,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,East,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",3305,20275,16.30%,113,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North West,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",3645,22040,16.50%,114,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North West,RBN,Mersey and West Lancashire Teaching Hospitals NHS Trust,9495,52920,17.90%,115,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,4540,23830,19.10%,116,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North West,RJN,East Cheshire NHS Trust,1715,8790,19.50%,117,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,3175,15985,19.90%,118,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,Midlands,RXW,The Shrewsbury and Telford Hospital NHS Trust,4840,22480,21.50%,119,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,South East,RVV,East Kent Hospitals University NHS Foundation Trust,8045,37330,21.60%,120,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North West,RBL,Wirral University Teaching Hospital NHS Foundation Trust,5230,23850,21.90%,121,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North West,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,4760,21660,22.00%,122,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),A&E,>12 hours,North West,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,4870,20745,23.50%,123,3,"Jul, Aug, Sep",,Yes
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RBK,WALSALL HEALTHCARE NHS TRUST,1704,1953,87.30%,1,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,3180,3654,87.00%,2,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,3578,4116,86.90%,3,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RMC,BOLTON NHS FOUNDATION TRUST,3162,3672,86.10%,4,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,1803,2120,85.00%,5,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,R1F,ISLE OF WIGHT NHS TRUST,962,1137,84.60%,6,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,3231,3817,84.60%,6,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,2515,2978,84.50%,8,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,3164,3752,84.30%,9,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,3365,3995,84.20%,10,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,4869,5849,83.20%,11,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,1985,2397,82.80%,12,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2768,3346,82.70%,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,1902,2304,82.60%,14,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,4607,5592,82.40%,15,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,6811,8264,82.40%,15,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,4418,5369,82.30%,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RXF,MID YORKSHIRE TEACHING NHS TRUST,4081,4966,82.20%,18,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2666,3246,82.10%,19,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,4837,5930,81.60%,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,5323,6557,81.20%,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,3887,4785,81.20%,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,4848,5981,81.10%,23,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,R1H,BARTS HEALTH NHS TRUST,6063,7487,81.00%,24,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,3748,4629,81.00%,24,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RWJ,STOCKPORT NHS FOUNDATION TRUST,1759,2172,81.00%,24,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,5178,6393,81.00%,24,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5571,6898,80.80%,28,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,2461,3055,80.60%,29,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,4539,5658,80.20%,30,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2268,2827,80.20%,30,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,3966,4954,80.10%,32,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,3371,4210,80.10%,32,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,4248,5309,80.00%,34,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,4360,5465,79.80%,35,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1769,2217,79.80%,35,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RLQ,WYE VALLEY NHS TRUST,1700,2138,79.50%,37,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,2703,3406,79.40%,38,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RCF,AIREDALE NHS FOUNDATION TRUST,1118,1411,79.20%,39,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,3826,4837,79.10%,40,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,3072,3890,79.00%,41,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,2730,3468,78.70%,42,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",4436,5646,78.60%,43,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,4487,5728,78.30%,44,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,3225,4117,78.30%,44,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,5189,6671,77.80%,46,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,1061,1367,77.60%,47,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,3691,4765,77.50%,48,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,2578,3328,77.50%,48,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,3468,4485,77.30%,50,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,3274,4233,77.30%,50,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,RVJ,NORTH BRISTOL NHS TRUST,4688,6069,77.20%,52,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,8774,11397,77.00%,53,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2863,3722,76.90%,54,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RKE,WHITTINGTON HEALTH NHS TRUST,1693,2202,76.90%,54,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,3593,4684,76.70%,56,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2019,2631,76.70%,56,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RJ2,LEWISHAM AND GREENWICH NHS TRUST,5051,6587,76.70%,56,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5338,6970,76.60%,59,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,4177,5455,76.60%,59,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,5922,7744,76.50%,61,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,2513,3290,76.40%,62,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,6874,9015,76.30%,63,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,4966,6516,76.20%,64,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1853,2436,76.10%,65,2,"Jul, Aug",Sep,No
